driver_id,date,stop_name,latitude,longitude,visit_time,visit_duration,traffic_level,weather,distance_from_previous,travel_time,fuel_estimate,region,day_of_week,week_number
D1,2026-02-20,Store_24,23.161929,72.616119,14:15:00,21.54,medium,clear,5.01,12.25,0.6,Vadodara,Friday,8
D8,2026-02-01,Store_24,23.161929,72.616119,09:15:00,18.02,medium,cloudy,4.7,13.97,0.43,Vadodara,Sunday,5
D5,2026-01-08,Store_52,22.965498,72.718903,12:45:00,20.0,high,clear,3.84,11.85,0.35,South Ahmedabad,Thursday,2
D1,2026-04-17,Store_51,22.961994,72.831246,10:15:00,22.89,high,cloudy,5.9,21.12,0.66,North Ahmedabad,Friday,16
D12,2026-05-01,Store_14,23.107669,72.644489,10:30:00,13.37,low,cloudy,16.48,34.97,1.29,Vadodara,Friday,18
D10,2026-02-10,Store_35,23.159776,72.533139,18:30:00,21.62,medium,cloudy,8.22,20.93,0.62,Surat Hub,Tuesday,7
D1,2026-05-10,Store_11,22.992922,72.435214,17:30:00,20.45,low,clear,4.75,8.7,0.44,North Ahmedabad,Sunday,19
D4,2026-03-19,Store_48,22.752526,72.281978,08:30:00,17.11,medium,clear,10.28,29.09,0.87,Gandhinagar,Thursday,12
D12,2026-01-25,Store_40,23.122594,72.509531,12:00:00,22.48,high,clear,9.98,34.21,0.81,Surat Hub,Sunday,4
D5,2026-04-28,Store_43,22.831166,72.668794,14:30:00,15.74,medium,rain,6.82,20.51,0.78,Gandhinagar,Tuesday,18
D10,2026-03-09,Store_36,22.81839,72.344743,10:45:00,26.92,high,clear,13.38,41.29,0.98,North Ahmedabad,Monday,11
D5,2026-01-01,Store_26,23.068759,72.697658,16:15:00,15.26,medium,clear,1.56,4.0,0.12,North Ahmedabad,Thursday,1
D11,2026-02-28,Store_37,22.875388,72.670832,17:30:00,15.7,medium,cloudy,12.3,33.04,1.25,South Ahmedabad,Saturday,9
D9,2026-04-28,Store_57,22.927436,72.282188,09:00:00,21.89,low,clear,8.63,18.31,0.83,South Ahmedabad,Tuesday,18
D6,2026-04-03,Store_34,22.966704,72.47893,08:15:00,20.69,high,clear,4.4,14.33,0.42,Vadodara,Friday,14
D6,2026-05-06,Store_19,23.004268,72.403369,16:30:00,21.71,high,clear,6.49,21.14,0.77,Vadodara,Wednesday,19
D9,2026-03-04,Store_17,22.940541,72.408645,17:15:00,17.89,medium,clear,12.06,34.12,1.12,South Ahmedabad,Wednesday,10
D5,2026-01-24,Store_39,22.95414,72.603108,08:00:00,17.6,high,clear,4.4,13.58,0.36,Vadodara,Saturday,4
D2,2026-05-15,Store_46,23.128962,72.551703,12:45:00,20.48,medium,clear,10.64,27.36,0.81,North Ahmedabad,Friday,20
D6,2026-01-15,Store_21,23.141421,72.680031,08:30:00,21.19,low,clear,12.88,23.59,0.9,North Ahmedabad,Thursday,3
D5,2026-01-28,Store_6,23.163204,72.726958,17:00:00,20.59,high,clear,7.71,23.79,0.78,North Ahmedabad,Wednesday,5
D9,2026-01-26,Store_24,23.161929,72.616119,12:00:00,25.92,medium,clear,5.53,15.63,0.46,Vadodara,Monday,5
D12,2026-03-06,Store_52,22.965498,72.718903,14:30:00,30.24,medium,clear,10.52,27.04,0.77,South Ahmedabad,Friday,10
D5,2026-02-06,Store_3,22.710334,72.310964,17:45:00,20.06,high,cloudy,6.23,21.16,0.5,Gandhinagar,Friday,6
D12,2026-04-02,Store_20,22.890583,72.701519,09:30:00,31.47,high,clear,6.46,22.16,0.73,Surat Hub,Thursday,14
D2,2026-05-09,Store_9,23.0815,72.379623,20:15:00,21.5,high,cloudy,15.33,57.83,1.65,Vadodara,Saturday,19
D12,2026-03-22,Store_56,23.092008,72.618947,09:30:00,9.3,medium,rain,5.88,19.65,0.52,North Ahmedabad,Sunday,12
D12,2026-01-28,Store_47,22.954772,72.555456,17:00:00,15.4,medium,clear,1.2,4.0,0.11,South Ahmedabad,Wednesday,5
D7,2026-05-01,Store_24,23.161929,72.616119,17:30:00,20.87,medium,rain,17.15,57.33,1.28,Vadodara,Friday,18
D9,2026-03-19,Store_5,23.019812,72.400791,17:30:00,42.98,medium,clear,8.25,23.33,0.65,Surat Hub,Thursday,12
D12,2026-02-09,Store_23,23.04117,72.615138,10:15:00,22.64,medium,cloudy,4.11,11.63,0.3,Gandhinagar,Monday,7
D1,2026-05-09,Store_3,22.710334,72.310964,10:15:00,18.4,low,cloudy,3.58,7.21,0.28,Gandhinagar,Saturday,19
D7,2026-01-21,Store_56,23.092008,72.618947,20:30:00,13.18,medium,clear,7.51,19.32,0.62,North Ahmedabad,Wednesday,4
D6,2026-01-23,Store_25,23.131126,72.584916,17:15:00,28.22,high,cloudy,6.66,23.88,0.58,Surat Hub,Friday,4
D9,2026-01-06,Store_37,22.875388,72.670832,16:45:00,30.12,medium,clear,1.2,4.0,0.12,South Ahmedabad,Tuesday,2
D10,2026-01-29,Store_29,22.978477,72.870388,17:45:00,27.21,high,cloudy,7.19,24.41,0.72,Vadodara,Thursday,5
D4,2026-02-28,Store_40,23.122594,72.509531,17:15:00,20.58,medium,clear,9.91,28.03,1.13,Surat Hub,Saturday,9
D6,2026-05-14,Store_15,23.088537,72.657564,17:15:00,44.45,high,clear,9.09,29.61,0.91,Surat Hub,Thursday,20
D1,2026-04-02,Store_32,23.04854,72.688644,10:30:00,26.71,high,clear,14.71,47.91,1.54,South Ahmedabad,Thursday,14
D11,2026-04-20,Store_58,23.034041,72.465501,09:00:00,24.98,high,clear,12.29,40.04,1.43,Gandhinagar,Monday,17
D3,2026-03-20,Store_27,22.789355,72.507466,20:15:00,27.23,medium,clear,5.34,14.41,0.46,South Ahmedabad,Friday,12
D5,2026-04-07,Store_6,23.163204,72.726958,17:00:00,19.36,medium,clear,6.52,15.09,0.69,North Ahmedabad,Tuesday,15
D7,2026-02-19,Store_10,23.163052,72.561415,09:00:00,19.33,high,clear,10.09,34.61,0.8,Surat Hub,Thursday,8
D9,2026-04-12,Store_18,23.121057,72.797194,08:15:00,22.61,high,clear,18.7,70.51,1.77,Gandhinagar,Sunday,15
D10,2026-04-20,Store_2,23.142572,72.759513,20:00:00,27.93,high,rain,5.1,20.46,0.51,South Ahmedabad,Monday,17
D1,2026-02-20,Store_1,23.071255,72.363403,16:15:00,16.11,medium,cloudy,11.49,30.89,0.92,North Ahmedabad,Friday,8
D1,2026-05-13,Store_46,23.128962,72.551703,09:00:00,10.41,high,cloudy,14.09,50.47,1.18,North Ahmedabad,Wednesday,20
D3,2026-04-26,Store_25,23.131126,72.584916,14:15:00,37.14,medium,clear,15.34,41.41,1.21,Surat Hub,Sunday,17
D12,2026-05-11,Store_37,22.875388,72.670832,09:30:00,28.61,high,clear,15.59,53.44,1.18,South Ahmedabad,Monday,20
D1,2026-01-15,Store_46,23.128962,72.551703,08:30:00,22.73,high,cloudy,9.34,33.47,0.7,North Ahmedabad,Thursday,3
D5,2026-03-30,Store_39,22.95414,72.603108,20:00:00,18.61,medium,cloudy,8.37,21.32,0.78,Vadodara,Monday,14
D7,2026-03-22,Store_40,23.122594,72.509531,08:45:00,24.65,low,clear,1.2,4.0,0.14,Surat Hub,Sunday,12
D10,2026-05-04,Store_50,23.086464,72.390304,12:00:00,36.97,high,clear,9.73,30.01,0.84,Surat Hub,Monday,19
D6,2026-05-01,Store_22,22.916018,72.617832,20:15:00,18.26,medium,clear,8.22,20.09,0.78,South Ahmedabad,Friday,18
D8,2026-01-16,Store_28,22.94724,72.443624,18:30:00,27.95,medium,clear,7.45,20.11,0.74,Gandhinagar,Friday,3
D6,2026-01-15,Store_40,23.122594,72.509531,12:30:00,23.42,medium,clear,3.24,7.92,0.26,Surat Hub,Thursday,3
D6,2026-01-21,Store_38,23.045288,72.709497,12:30:00,23.72,medium,clear,5.02,12.26,0.58,Gandhinagar,Wednesday,4
D12,2026-02-12,Store_9,23.0815,72.379623,20:00:00,20.13,high,clear,13.49,46.25,1.18,Vadodara,Thursday,7
D5,2026-04-28,Store_23,23.04117,72.615138,10:45:00,15.49,high,clear,8.63,26.63,0.84,Gandhinagar,Tuesday,18
D1,2026-03-25,Store_27,22.789355,72.507466,14:30:00,25.67,medium,rain,1.6,5.08,0.15,South Ahmedabad,Wednesday,13
D11,2026-02-10,Store_59,23.059728,72.57577,10:00:00,26.29,medium,cloudy,8.33,22.39,0.72,Vadodara,Tuesday,7
D5,2026-04-04,Store_18,23.121057,72.797194,20:00:00,15.48,medium,clear,9.82,22.74,0.81,Gandhinagar,Saturday,14
D8,2026-04-03,Store_53,22.873121,72.530312,09:00:00,21.97,high,clear,10.53,37.91,1.19,Gandhinagar,Friday,14
D11,2026-02-15,Store_1,23.071255,72.363403,20:00:00,29.78,medium,rain,8.36,26.54,0.75,North Ahmedabad,Sunday,7
D8,2026-02-15,Store_58,23.034041,72.465501,17:30:00,10.86,high,cloudy,10.89,43.14,1.1,Gandhinagar,Sunday,7
D5,2026-03-01,Store_37,22.875388,72.670832,16:45:00,16.15,low,cloudy,7.91,15.11,0.72,South Ahmedabad,Sunday,9
D3,2026-03-22,Store_31,22.753241,72.504423,14:15:00,24.84,low,rain,6.49,17.09,0.64,North Ahmedabad,Sunday,12
D1,2026-01-09,Store_29,22.978477,72.870388,12:30:00,26.02,high,clear,4.36,14.2,0.45,Vadodara,Friday,2
D6,2026-03-29,Store_53,22.873121,72.530312,12:00:00,16.08,high,cloudy,5.54,19.86,0.47,Gandhinagar,Sunday,13
D7,2026-03-31,Store_10,23.163052,72.561415,08:30:00,21.4,high,cloudy,9.98,37.64,0.85,Surat Hub,Tuesday,14
D3,2026-02-28,Store_44,22.947396,72.573899,12:00:00,22.44,low,clear,5.38,10.9,0.57,Vadodara,Saturday,9
D6,2026-01-07,Store_11,22.992922,72.435214,12:30:00,12.75,high,cloudy,8.55,30.64,0.63,North Ahmedabad,Wednesday,2
D12,2026-03-02,Store_17,22.940541,72.408645,18:00:00,26.07,medium,cloudy,4.35,12.31,0.35,South Ahmedabad,Monday,10
D9,2026-05-08,Store_48,22.752526,72.281978,09:45:00,20.63,high,clear,9.41,35.49,0.72,Gandhinagar,Friday,19
D1,2026-01-30,Store_60,23.278785,72.523529,10:30:00,19.63,high,cloudy,3.65,13.08,0.41,Surat Hub,Friday,5
D9,2026-02-20,Store_38,23.045288,72.709497,14:30:00,21.61,high,clear,3.44,12.99,0.3,Gandhinagar,Friday,8
D11,2026-05-02,Store_32,23.04854,72.688644,09:15:00,25.36,medium,clear,7.84,19.14,0.63,South Ahmedabad,Saturday,18
D12,2026-04-18,Store_7,23.033065,72.796848,14:45:00,31.75,low,clear,2.86,5.51,0.22,South Ahmedabad,Saturday,16
D8,2026-05-07,Store_41,23.095584,72.439015,08:45:00,21.25,high,clear,3.41,12.26,0.33,North Ahmedabad,Thursday,19
D2,2026-02-28,Store_49,22.810868,72.371951,18:45:00,24.43,low,cloudy,8.15,17.3,0.97,Vadodara,Saturday,9
D12,2026-04-07,Store_39,22.95414,72.603108,09:00:00,18.69,high,rain,4.07,18.14,0.44,Vadodara,Tuesday,15
D4,2026-01-10,Store_19,23.004268,72.403369,18:00:00,27.61,high,rain,9.22,45.18,1.06,Vadodara,Saturday,2
D4,2026-02-11,Store_10,23.163052,72.561415,18:15:00,35.14,high,rain,7.1,34.81,0.71,Surat Hub,Wednesday,7
D12,2026-04-04,Store_4,23.042954,72.508151,12:45:00,23.38,medium,cloudy,8.93,25.25,0.93,Vadodara,Saturday,14
D7,2026-01-10,Store_1,23.071255,72.363403,20:00:00,21.36,high,rain,6.86,30.57,0.74,North Ahmedabad,Saturday,2
D4,2026-04-16,Store_12,23.218107,72.540494,16:00:00,19.09,low,clear,1.42,4.0,0.1,South Ahmedabad,Thursday,16
D3,2026-05-08,Store_21,23.141421,72.680031,20:30:00,10.02,medium,clear,16.56,44.7,1.45,North Ahmedabad,Friday,19
D10,2026-04-15,Store_49,22.810868,72.371951,18:45:00,24.18,medium,clear,13.33,30.86,1.41,Vadodara,Wednesday,16
D9,2026-03-18,Store_22,22.916018,72.617832,08:30:00,12.91,high,rain,1.2,5.88,0.1,South Ahmedabad,Wednesday,12
D2,2026-04-14,Store_49,22.810868,72.371951,17:45:00,18.71,high,clear,11.02,37.8,0.84,Vadodara,Tuesday,16
D3,2026-01-16,Store_54,22.870496,72.503593,16:45:00,20.41,medium,rain,9.53,33.44,0.86,Vadodara,Friday,3
D10,2026-03-26,Store_42,22.964411,72.495052,14:45:00,18.67,medium,cloudy,10.7,27.23,0.78,South Ahmedabad,Thursday,13
D5,2026-04-16,Store_49,22.810868,72.371951,08:30:00,23.39,high,cloudy,10.11,34.31,0.86,Vadodara,Thursday,16
D6,2026-01-29,Store_21,23.141421,72.680031,12:15:00,31.2,high,cloudy,1.22,4.36,0.11,North Ahmedabad,Thursday,5
D6,2026-01-23,Store_29,22.978477,72.870388,09:30:00,25.95,medium,cloudy,14.54,39.06,1.26,Vadodara,Friday,4
D5,2026-04-02,Store_38,23.045288,72.709497,08:30:00,25.59,high,clear,13.31,41.06,1.18,Gandhinagar,Thursday,14
D12,2026-02-16,Store_37,22.875388,72.670832,14:15:00,27.2,medium,rain,5.15,17.23,0.39,South Ahmedabad,Monday,8
D12,2026-04-20,Store_41,23.095584,72.439015,18:45:00,28.22,low,clear,6.56,12.65,0.65,North Ahmedabad,Monday,17
D8,2026-03-13,Store_27,22.789355,72.507466,10:30:00,11.74,high,clear,9.32,33.55,0.97,South Ahmedabad,Friday,11
D7,2026-02-16,Store_23,23.04117,72.615138,17:45:00,19.98,low,clear,8.68,16.74,0.66,Gandhinagar,Monday,8
D6,2026-01-22,Store_5,23.019812,72.400791,12:00:00,28.5,high,clear,13.26,43.18,1.13,Surat Hub,Thursday,4
D3,2026-02-01,Store_30,22.883967,72.765056,20:45:00,27.33,medium,clear,7.95,21.48,0.89,Surat Hub,Sunday,5
D12,2026-01-12,Store_8,23.097301,72.399542,16:45:00,23.93,medium,cloudy,7.71,21.81,0.58,Gandhinagar,Monday,3
D2,2026-04-28,Store_27,22.789355,72.507466,08:30:00,19.08,high,clear,9.06,31.05,0.84,South Ahmedabad,Tuesday,18
D4,2026-05-04,Store_34,22.966704,72.47893,16:30:00,37.23,medium,clear,13.16,37.23,1.27,Vadodara,Monday,19
D7,2026-02-08,Store_38,23.045288,72.709497,16:15:00,14.9,medium,cloudy,2.04,5.78,0.19,Gandhinagar,Sunday,6
D9,2026-01-02,Store_9,23.0815,72.379623,10:30:00,28.76,medium,clear,14.27,40.37,1.63,Vadodara,Friday,1
D3,2026-01-07,Store_7,23.033065,72.796848,09:45:00,23.23,medium,clear,7.45,20.12,0.61,South Ahmedabad,Wednesday,2
D7,2026-02-25,Store_39,22.95414,72.603108,18:30:00,19.74,high,cloudy,7.19,27.13,0.52,Vadodara,Wednesday,9
D6,2026-02-06,Store_11,22.992922,72.435214,16:00:00,27.3,medium,cloudy,10.9,29.3,1.01,North Ahmedabad,Friday,6
D10,2026-01-07,Store_32,23.04854,72.688644,16:15:00,14.02,medium,clear,6.89,15.95,0.49,South Ahmedabad,Wednesday,2
D1,2026-01-22,Store_60,23.278785,72.523529,10:15:00,21.77,high,clear,6.86,22.33,0.69,Surat Hub,Thursday,4
D8,2026-04-22,Store_18,23.121057,72.797194,08:15:00,17.38,medium,rain,12.39,43.49,1.34,Gandhinagar,Wednesday,17
D5,2026-02-18,Store_51,22.961994,72.831246,16:00:00,26.4,medium,clear,14.54,33.66,1.5,North Ahmedabad,Wednesday,8
D9,2026-02-21,Store_35,23.159776,72.533139,10:00:00,16.27,high,clear,11.22,42.33,1.33,Surat Hub,Saturday,8
D6,2026-05-08,Store_59,23.059728,72.57577,10:30:00,29.23,medium,cloudy,13.54,36.37,1.26,Vadodara,Friday,19
D1,2026-01-17,Store_36,22.81839,72.344743,09:30:00,29.95,low,clear,7.29,13.36,0.8,North Ahmedabad,Saturday,3
D2,2026-05-01,Store_24,23.161929,72.616119,17:45:00,28.66,low,cloudy,3.13,6.63,0.24,Vadodara,Friday,18
D6,2026-04-26,Store_31,22.753241,72.504423,20:30:00,21.64,high,rain,8.29,35.08,0.93,North Ahmedabad,Sunday,17
D2,2026-05-02,Store_48,22.752526,72.281978,08:00:00,32.24,high,clear,11.98,41.08,0.91,Gandhinagar,Saturday,18
D4,2026-01-03,Store_55,23.156949,72.225936,18:45:00,27.6,high,clear,15.53,58.57,1.44,Surat Hub,Saturday,1
D10,2026-01-01,Store_46,23.128962,72.551703,20:45:00,32.31,medium,clear,9.07,20.99,0.76,North Ahmedabad,Thursday,1
D6,2026-03-12,Store_43,22.831166,72.668794,14:15:00,25.45,high,clear,9.35,30.47,0.72,Gandhinagar,Thursday,11
D8,2026-03-21,Store_15,23.088537,72.657564,18:45:00,23.55,medium,clear,7.26,19.61,0.63,Surat Hub,Saturday,12
D12,2026-05-02,Store_19,23.004268,72.403369,09:15:00,25.55,low,clear,12.26,23.65,0.87,Vadodara,Saturday,18
D1,2026-01-26,Store_7,23.033065,72.796848,14:45:00,15.27,high,clear,3.62,11.8,0.29,South Ahmedabad,Monday,5
D3,2026-01-05,Store_8,23.097301,72.399542,08:30:00,29.35,low,cloudy,1.2,4.0,0.1,Gandhinagar,Monday,2
D1,2026-04-13,Store_42,22.964411,72.495052,08:00:00,11.15,high,cloudy,11.42,40.92,1.11,South Ahmedabad,Monday,16
D1,2026-03-31,Store_23,23.04117,72.615138,14:00:00,19.54,medium,cloudy,13.71,36.85,1.62,Gandhinagar,Tuesday,14
D3,2026-05-18,Store_1,23.071255,72.363403,10:00:00,22.73,high,clear,8.14,29.31,0.96,North Ahmedabad,Monday,21
D7,2026-02-27,Store_5,23.019812,72.400791,12:45:00,22.63,low,rain,8.52,21.35,0.75,Surat Hub,Friday,9
D2,2026-04-07,Store_11,22.992922,72.435214,08:15:00,26.23,medium,clear,8.18,21.04,0.62,North Ahmedabad,Tuesday,15
D2,2026-02-10,Store_20,22.890583,72.701519,17:30:00,30.53,medium,clear,1.2,4.0,0.1,Surat Hub,Tuesday,7
D11,2026-01-26,Store_10,23.163052,72.561415,09:15:00,16.7,medium,clear,9.35,22.85,0.96,Surat Hub,Monday,5
D5,2026-04-19,Store_44,22.947396,72.573899,18:15:00,13.47,medium,cloudy,4.29,10.91,0.36,Vadodara,Sunday,16
D11,2026-03-01,Store_13,22.953968,72.500973,12:00:00,16.12,low,clear,4.86,8.9,0.48,Gandhinagar,Sunday,9
D12,2026-02-17,Store_12,23.218107,72.540494,18:30:00,25.68,high,cloudy,7.88,29.73,0.94,South Ahmedabad,Tuesday,8
D5,2026-03-01,Store_34,22.966704,72.47893,12:15:00,31.72,medium,rain,9.96,29.95,0.88,Vadodara,Sunday,9
D12,2026-03-02,Store_2,23.142572,72.759513,14:00:00,26.54,high,cloudy,5.11,19.27,0.54,South Ahmedabad,Monday,10
D2,2026-02-06,Store_43,22.831166,72.668794,16:30:00,18.8,high,clear,12.18,41.77,0.88,Gandhinagar,Friday,6
D2,2026-02-28,Store_29,22.978477,72.870388,09:45:00,25.87,medium,rain,8.1,27.06,0.63,Vadodara,Saturday,9
D11,2026-04-05,Store_24,23.161929,72.616119,10:15:00,24.99,low,cloudy,9.15,18.45,0.75,Vadodara,Sunday,14
D4,2026-01-22,Store_40,23.122594,72.509531,17:30:00,17.01,medium,clear,3.95,11.17,0.39,Surat Hub,Thursday,4
D1,2026-01-21,Store_34,22.966704,72.47893,08:30:00,13.3,medium,clear,17.12,41.82,1.98,Vadodara,Wednesday,4
D12,2026-03-10,Store_58,23.034041,72.465501,09:45:00,26.27,medium,clear,11.76,30.25,1.32,Gandhinagar,Tuesday,11
D6,2026-03-21,Store_58,23.034041,72.465501,09:30:00,28.1,low,cloudy,10.45,21.06,1.22,Gandhinagar,Saturday,12
D8,2026-05-15,Store_22,22.916018,72.617832,10:30:00,32.45,high,clear,6.15,22.13,0.71,South Ahmedabad,Friday,20
D7,2026-05-09,Store_60,23.278785,72.523529,08:30:00,23.71,medium,clear,7.35,18.9,0.53,Surat Hub,Saturday,19
D6,2026-04-09,Store_44,22.947396,72.573899,18:15:00,19.38,low,cloudy,6.47,13.04,0.6,Vadodara,Thursday,15
D1,2026-01-31,Store_37,22.875388,72.670832,08:30:00,24.95,low,cloudy,11.78,23.75,1.27,South Ahmedabad,Saturday,5
D6,2026-01-09,Store_24,23.161929,72.616119,10:45:00,26.42,medium,clear,2.33,5.68,0.22,Vadodara,Friday,2
D3,2026-05-16,Store_17,22.940541,72.408645,18:15:00,33.77,medium,rain,9.99,35.07,0.77,South Ahmedabad,Saturday,20
D2,2026-04-22,Store_19,23.004268,72.403369,16:45:00,18.15,medium,rain,13.91,46.49,1.48,Vadodara,Wednesday,17
D11,2026-01-13,Store_5,23.019812,72.400791,18:30:00,18.79,medium,cloudy,7.01,18.84,0.82,Surat Hub,Tuesday,3
D11,2026-01-22,Store_9,23.0815,72.379623,14:30:00,26.02,medium,cloudy,10.8,29.01,0.88,Vadodara,Thursday,4
D3,2026-02-22,Store_45,23.099419,72.660706,08:45:00,35.27,medium,clear,3.45,9.32,0.31,Surat Hub,Sunday,8
D1,2026-02-04,Store_28,22.94724,72.443624,20:15:00,22.22,medium,clear,3.94,9.63,0.36,Gandhinagar,Wednesday,6
D7,2026-02-17,Store_28,22.94724,72.443624,17:00:00,32.29,high,rain,8.78,39.12,0.74,Gandhinagar,Tuesday,8
D11,2026-03-31,Store_59,23.059728,72.57577,17:45:00,19.27,medium,cloudy,7.57,20.35,0.82,Vadodara,Tuesday,14
D5,2026-03-02,Store_47,22.954772,72.555456,14:15:00,30.94,medium,rain,9.07,27.3,0.79,South Ahmedabad,Monday,10
D2,2026-03-31,Store_56,23.092008,72.618947,09:30:00,28.16,high,clear,5.25,17.99,0.51,North Ahmedabad,Tuesday,14
D2,2026-04-09,Store_28,22.94724,72.443624,08:45:00,26.57,high,cloudy,9.38,35.36,0.8,Gandhinagar,Thursday,15
D9,2026-05-03,Store_16,23.365164,72.490117,12:15:00,22.12,medium,rain,7.17,26.38,0.56,North Ahmedabad,Sunday,18
D3,2026-05-03,Store_32,23.04854,72.688644,09:15:00,22.06,high,clear,7.97,28.69,0.68,South Ahmedabad,Sunday,18
D3,2026-01-19,Store_23,23.04117,72.615138,17:30:00,15.78,high,clear,2.97,10.69,0.23,Gandhinagar,Monday,4
D4,2026-01-30,Store_7,23.033065,72.796848,14:00:00,16.88,medium,cloudy,13.77,42.85,1.41,South Ahmedabad,Friday,5
D2,2026-01-30,Store_26,23.068759,72.697658,17:00:00,23.32,medium,rain,6.1,20.39,0.56,North Ahmedabad,Friday,5
D4,2026-01-29,Store_8,23.097301,72.399542,17:45:00,20.07,medium,clear,10.5,29.71,0.78,Gandhinagar,Thursday,5
D11,2026-01-04,Store_18,23.121057,72.797194,12:00:00,24.24,medium,clear,7.65,18.69,0.58,Gandhinagar,Sunday,1
D8,2026-05-09,Store_32,23.04854,72.688644,12:30:00,27.85,medium,clear,15.41,41.61,1.46,South Ahmedabad,Saturday,19
D9,2026-05-08,Store_38,23.045288,72.709497,17:45:00,29.4,medium,clear,3.12,8.83,0.33,Gandhinagar,Friday,19
D5,2026-04-17,Store_7,23.033065,72.796848,10:15:00,15.13,medium,clear,6.15,14.24,0.58,South Ahmedabad,Friday,16
D2,2026-04-12,Store_49,22.810868,72.371951,17:30:00,20.57,low,cloudy,5.49,11.64,0.54,Vadodara,Sunday,15
D5,2026-04-30,Store_22,22.916018,72.617832,17:00:00,29.59,high,rain,7.05,28.27,0.84,South Ahmedabad,Thursday,18
D9,2026-03-21,Store_35,23.159776,72.533139,08:00:00,36.69,medium,clear,15.9,44.96,1.71,Surat Hub,Saturday,12
D2,2026-03-07,Store_60,23.278785,72.523529,17:45:00,21.98,high,rain,8.93,39.81,0.63,Surat Hub,Saturday,10
D4,2026-05-19,Store_22,22.916018,72.617832,16:15:00,22.99,high,clear,14.55,54.86,1.34,South Ahmedabad,Tuesday,21
D4,2026-03-08,Store_12,23.218107,72.540494,16:15:00,22.18,high,clear,13.77,51.95,1.5,South Ahmedabad,Sunday,10
D3,2026-01-06,Store_54,22.870496,72.503593,08:45:00,20.59,medium,cloudy,9.99,29.67,0.79,Vadodara,Tuesday,2
D3,2026-04-16,Store_13,22.953968,72.500973,12:00:00,20.87,high,cloudy,15.04,59.54,1.78,Gandhinagar,Thursday,16
D3,2026-03-04,Store_22,22.916018,72.617832,09:00:00,20.45,medium,rain,9.96,34.96,0.95,South Ahmedabad,Wednesday,10
D3,2026-01-12,Store_18,23.121057,72.797194,20:15:00,25.75,high,clear,15.27,54.96,1.16,Gandhinagar,Monday,3
D12,2026-03-24,Store_3,22.710334,72.310964,17:30:00,23.94,high,clear,11.38,39.01,0.94,Gandhinagar,Tuesday,13
D1,2026-04-29,Store_58,23.034041,72.465501,14:00:00,30.91,high,clear,17.21,56.06,1.93,Gandhinagar,Wednesday,18
D12,2026-01-11,Store_49,22.810868,72.371951,12:00:00,33.49,high,clear,8.46,29.0,0.78,Vadodara,Sunday,2
D6,2026-02-19,Store_7,23.033065,72.796848,20:00:00,22.14,medium,cloudy,4.48,12.04,0.45,South Ahmedabad,Thursday,8
D10,2026-05-06,Store_18,23.121057,72.797194,14:30:00,32.55,high,cloudy,5.78,19.61,0.62,Gandhinagar,Wednesday,19
D5,2026-05-16,Store_1,23.071255,72.363403,18:45:00,33.34,medium,cloudy,7.9,20.12,0.65,North Ahmedabad,Saturday,20
D7,2026-01-01,Store_2,23.142572,72.759513,18:45:00,27.79,medium,clear,14.74,37.91,1.62,South Ahmedabad,Thursday,1
D12,2026-05-20,Store_47,22.954772,72.555456,09:15:00,20.78,medium,clear,9.33,23.99,0.71,South Ahmedabad,Wednesday,21
D12,2026-02-08,Store_23,23.04117,72.615138,17:00:00,25.65,low,rain,14.46,36.26,1.02,Gandhinagar,Sunday,6
D6,2026-04-11,Store_25,23.131126,72.584916,14:15:00,22.28,low,rain,8.47,20.16,0.95,Surat Hub,Saturday,15
D12,2026-02-04,Store_1,23.071255,72.363403,17:15:00,22.77,medium,clear,5.71,14.68,0.66,North Ahmedabad,Wednesday,6
D12,2026-03-31,Store_32,23.04854,72.688644,09:30:00,22.47,high,cloudy,11.67,44.03,1.16,South Ahmedabad,Tuesday,14
D3,2026-04-21,Store_28,22.94724,72.443624,09:15:00,22.98,high,cloudy,9.55,37.8,1.06,Gandhinagar,Tuesday,17
D8,2026-01-29,Store_45,23.099419,72.660706,16:15:00,23.71,low,clear,7.46,15.11,0.64,Surat Hub,Thursday,5
D9,2026-04-03,Store_35,23.159776,72.533139,16:45:00,20.39,medium,clear,8.38,23.71,0.99,Surat Hub,Friday,14
D7,2026-04-21,Store_16,23.365164,72.490117,10:15:00,21.76,high,clear,1.2,4.11,0.13,North Ahmedabad,Tuesday,17
D10,2026-04-23,Store_58,23.034041,72.465501,09:15:00,22.98,high,clear,11.68,36.05,1.07,Gandhinagar,Thursday,17
D8,2026-04-06,Store_3,22.710334,72.310964,12:00:00,24.48,high,clear,5.61,20.21,0.64,Gandhinagar,Monday,15
D6,2026-03-25,Store_3,22.710334,72.310964,09:45:00,28.39,medium,rain,9.42,29.91,0.88,Gandhinagar,Wednesday,13
D8,2026-03-05,Store_47,22.954772,72.555456,18:00:00,29.63,high,clear,10.08,36.29,0.77,South Ahmedabad,Thursday,10
D6,2026-04-12,Store_35,23.159776,72.533139,09:30:00,17.97,medium,rain,14.43,45.82,1.37,Surat Hub,Sunday,15
D6,2026-01-24,Store_27,22.789355,72.507466,16:30:00,19.4,low,clear,12.93,23.68,1.31,South Ahmedabad,Saturday,4
D1,2026-03-29,Store_23,23.04117,72.615138,17:45:00,20.45,high,cloudy,3.94,14.12,0.35,Gandhinagar,Sunday,13
